customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,billing_complaint_count,competitor_offer_received,network_outage_hours,last_plan_change_days,charge_per_tenure,support_rate,tenure_x_charges,satisfaction_x_tickets,is_new_customer,is_high_spender,low_satisfaction,charges_to_total_ratio,gb_per_charge,minutes_per_charge
TC-002975,55.67044083,Female,3.97325521,One year,15.0,99.77,No,Yes,27.26,3,319.9,4.2,Bank transfer,1,14/06/2024,0,0,1,0.7,33.0,3.7752420137139895,0.7550484027427978,59.59882815,12.600000000000001,1,0,0,0.1503457953292573,1.8173333333333335,21.326666666666664
TC-002697,58.22650092,Female,10.17265829,Month-to-month,72.22,817.89,DSL,Yes,45.16,0,377.8,6.0,Credit card,2,26/06/2024,1,5,1,7.0,9.0,7.099422583671589,0.0,734.6693817037999,0.0,0,0,0,0.08830038269204905,0.6253115480476322,5.231237884242592
TC-001339,36.17734772,Female,26.51467144,One year,48.05,1301.11,DSL,No,12.89,3,76.8,3.6,Credit card,2,24/06/2024,0,1,0,7.1,55.0,1.8122042397821994,0.11314490570960663,1274.029962692,10.8,0,0,1,0.03693000591802384,0.2682622268470344,1.5983350676378771
TC-003903,67.03604289,Male,13.37044163,Two year,52.88,607.18,DSL,Yes,4.54,1,415.0,6.0,Electronic check,5,21/06/2024,0,0,0,6.1,157.0,3.954992771618719,0.07479184515163992,707.0289533944,6.0,0,0,0,0.0870911426595079,0.08585476550680786,7.8479576399394855
TC-000912,45.28725491,Male,15.193228005,Two year,65.05,6006.0,Fiber optic,Yes,51.48,1,254.8,4.7,Credit card,3,31/05/2024,1,3,0,4.3,45.0,4.28151278836811,0.06581879766899476,988.31948172525,4.7,0,0,0,0.010830835830835831,0.7913912375096079,3.916986933128363
TC-000030,37.62459375,Male,3.082323432,Two year,49.58,375.37,DSL,Yes,52.65,0,208.6,4.2,Bank transfer,2,24/05/2024,0,3,1,0.8,51.0,16.08526849754682,0.0,152.82159575856,0.0,1,0,0,0.13208301142872364,1.061920129084308,4.207341670028237
TC-000678,68.28405665,Male,2.146161001,Month-to-month,68.68,270.41,No,Yes,14.35,4,329.6,4.0,Credit card,3,12/06/2024,1,3,0,8.9,88.0,32.00132700575524,1.8637930696421225,147.39833754868,16.0,1,0,1,0.2539846899153138,0.20894001164822362,4.799068142108329
TC-004502,42.22774414,Male,9.242414714,Two year,55.46,353.75,DSL,No,16.49,2,448.4,6.1,Bank transfer,2,28/05/2024,0,0,0,10.6,178.0,6.000596350214804,0.21639366571275886,512.5843200384401,12.2,0,0,0,0.1567773851590106,0.2973314100252434,8.085106382978722
TC-003686,29.24197082,Female,13.2504563,Month-to-month,97.56,1284.44,Fiber optic,Yes,2.6,2,15.8,8.1,Electronic check,1,02/06/2024,1,2,1,0.4,15.0,7.362765310957632,0.150938198256614,1292.714516628,16.2,0,1,0,0.07595528012207654,0.026650266502665027,0.16195161951619516
TC-003742,49.81919858,Female,22.38196629,One year,71.4,1672.86,DSL,Yes,0.85,3,234.5,7.5,Bank transfer,1,11/03/2024,0,0,0,1.2,54.0,3.190068248467548,0.13403648102804822,1598.0723931060002,22.5,0,0,0,0.04268139593271404,0.011904761904761904,3.284313725490196
TC-001621,43.69905616,Male,9.599986386,Two year,53.27,468.37,Fiber optic,No,30.17,2,175.0,6.1,Credit card,0,23/06/2024,1,1,1,3.5,9.0,5.54896620246103,0.20833362877646067,511.39127478222,12.2,0,0,0,0.11373486773277537,0.5663600525624178,3.2851511169513796
TC-000423,38.26553777,Male,25.75760929,Month-to-month,48.83,1179.99,No,Yes,23.87,1,417.7,1.4,Credit card,4,25/06/2024,0,2,1,0.4,239.0,1.8957504731992927,0.038823478869532926,1257.7440616307001,1.4,0,0,1,0.04138170662463241,0.4888388285889822,8.554167519967233
TC-001666,41.65697907,Female,16.78296907,Month-to-month,72.68,1240.51,Fiber optic,Yes,1.64,2,339.6,10.0,Credit card,0,23/05/2024,0,1,0,6.4,32.0,4.330580584213638,0.11916842554247763,1219.7861920076002,20.0,0,0,0,0.058588806216797934,0.02256466703357182,4.672537149146946
TC-004990,77.88164453,Male,2.690221157,One year,69.03,282.42,DSL,No,23.98,2,326.7,4.9,Credit card,3,23/06/2024,0,2,0,11.0,3.0,25.659600446001548,0.7434333027959308,185.70596646771,9.8,1,0,0,0.2444231994901211,0.347385194842822,4.732724902216427
TC-002728,62.12213873,Female,8.004122778,Month-to-month,63.83,621.03,Fiber optic,Yes,7.55,3,137.6,7.1,Electronic check,2,24/05/2024,1,2,1,6.4,10.0,7.974640291056265,0.37480684432349676,510.90315691973996,21.299999999999997,0,0,0,0.10278086404843567,0.1182829390568698,2.155726147579508
TC-003194,32.73537485,Male,6.030526595,Month-to-month,57.91,216.63,Fiber optic,No,14.2,2,261.0,5.8,Bank transfer,0,05/06/2024,1,3,0,20.6,1.0,9.602809818965733,0.3316459961652818,349.22779511645,11.6,0,0,0,0.26732216221206667,0.24520808150578485,4.506993610775341
TC-003969,72.22912666,Female,12.14938302,One year,82.6,960.26,No,No,2.46,6,246.0,7.3,Mailed check,0,20/06/2024,0,1,0,2.4,296.0,6.798699149086501,0.4938522384324336,1003.5390374519999,43.8,0,1,0,0.08601837002478495,0.029782082324455207,2.9782082324455206
TC-000169,38.31917826,Male,13.2681081,Month-to-month,73.3,892.25,No,No,0.55,1,374.6,6.0,Mailed check,4,17/06/2024,1,6,0,1.7,61.0,5.524525384293485,0.07536869555652777,972.5523237299999,6.0,0,0,0,0.08215186326702158,0.007503410641200547,5.110504774897681
TC-003835,27.44813609,Male,15.25729749,Two year,71.98,1207.14,Fiber optic,No,13.17,1,482.2,8.8,Credit card,0,03/06/2024,0,0,0,0.7,30.0,4.7177424473224985,0.06554240688139064,1098.2202733302,8.8,0,0,0,0.05962854349951124,0.1829674909697138,6.699083078632953
TC-003482,18.0,Male,13.75783376,Month-to-month,113.33,1626.28,Fiber optic,Yes,29.83,2,324.0,3.5,Electronic check,4,14/06/2024,1,5,0,15.8,13.0,8.237488690225312,0.14537172311347946,1559.1753000208,7.0,0,1,1,0.06968664682588484,0.2632136239301156,2.858907614929851
TC-003470,38.72020084,Female,59.08836923,Month-to-month,101.71,5967.24,Fiber optic,No,25.55,3,385.0,4.4,Credit card,2,19/06/2024,1,2,0,6.1,23.0,1.721320140078606,0.050771413039384705,6009.8780343833,13.200000000000001,0,1,0,0.017044730897366286,0.2512044046799725,3.7852718513420514
TC-000228,25.83382833,Male,16.11301609,One year,111.95,1912.0,DSL,Yes,11.21,2,185.3,5.4,Electronic check,1,20/06/2024,0,1,1,1.2,159.0,6.947799181400806,0.12412325469228773,1803.8521512754999,10.8,0,1,0,0.058551255230125526,0.10013398838767307,1.6552032157213041
TC-002655,32.13248169,Male,8.136089189,One year,45.53,427.83,DSL,Yes,31.18,4,236.1,6.0,Credit card,4,27/06/2024,0,1,0,1.1,140.0,5.596054682089351,0.4916366951099803,370.43614077517,24.0,0,0,0,0.10642077460673632,0.684823193498792,5.185591917417088
TC-000487,32.30140674,Female,12.76436962,Two year,44.3,465.06,DSL,Yes,14.53,2,154.8,7.2,Credit card,4,14/06/2024,0,3,0,0.2,197.0,3.4705983388782498,0.15668615525409707,565.461574166,14.4,0,0,0,0.09525652603965079,0.32799097065462757,3.4943566591422126
TC-001695,43.89569369,Female,59.40591271,Two year,62.33,3697.61,Fiber optic,No,35.84,0,352.2,5.8,Bank transfer,2,14/06/2024,0,3,0,9.4,237.0,1.0492221591523123,0.0,3702.7705392143002,0.0,0,0,0,0.016856834549884923,0.5750040109096743,5.650569549173753
TC-001201,43.87836754,Female,13.7472431,Month-to-month,64.44,883.21,Fiber optic,Yes,4.2,2,297.2,6.2,Bank transfer,4,04/11/2023,1,5,1,5.8,75.0,4.687485303871581,0.1454837152039597,885.872345364,12.4,0,0,0,0.07296113042198345,0.06517690875232775,4.612042209807573
TC-002686,46.74233936,Male,5.010372257,Month-to-month,65.05,953.64,DSL,Yes,17.81,0,193.1,4.8,Bank transfer,5,14/05/2024,0,0,0,4.3,16.0,12.983067257950449,0.0,325.92471531785,0.0,1,0,0,0.06821232330858605,0.27378939277478864,2.9684857801691007
TC-003173,22.2430212,Female,1.0,Two year,15.0,130.39,DSL,Yes,14.04,2,303.2,9.1,Bank transfer,5,30/05/2024,1,5,1,0.9,37.0,15.0,2.0,15.0,18.2,1,0,0,0.1150394968939336,0.9359999999999999,20.21333333333333
TC-000024,20.62877721,Female,47.3104049,Two year,88.06,4198.13,DSL,Yes,55.61,1,235.1,5.1,Bank transfer,5,30/06/2024,0,3,0,2.9,221.0,1.8613241671918137,0.021136999400315847,4166.154255494001,5.1,0,1,0,0.020976005983616514,0.631501249148308,2.6697706109470816
TC-003085,39.21231372,Male,34.87240308,Month-to-month,51.65,1827.51,DSL,Yes,47.98,1,150.3,3.4,Mailed check,2,21/04/2024,0,0,0,0.6,25.0,1.4811138733832279,0.0286759704430441,1801.1596190819998,3.4,0,0,1,0.028262499247610137,0.9289448209099709,2.9099709583736693
TC-003131,40.66148769,Male,33.03386281,One year,65.05,953.64,DSL,Yes,41.42,3,434.4,6.4,Mailed check,5,27/06/2024,1,0,1,14.6,115.0,1.9691914437662459,0.09081590055801288,2148.8527757905,19.200000000000003,0,0,0,0.06821232330858605,0.6367409684857802,6.67794004611837
TC-002537,56.63725079,Male,44.02760475,One year,29.03,1214.92,Fiber optic,No,4.95,0,287.7,5.5,Electronic check,1,16/06/2024,1,4,0,12.1,39.0,0.6593590581372701,0.0,1278.1213658925,0.0,0,0,0,0.02389457742073552,0.1705132621426111,9.910437478470547
TC-002898,67.87044975,Male,46.74570187,Month-to-month,64.99,2984.8,DSL,Yes,18.11,0,251.5,4.9,Credit card,2,15/06/2024,0,0,1,5.7,51.0,1.3902882489760764,0.0,3038.0031645312997,0.0,0,0,0,0.021773653176092197,0.2786582551161717,3.8698261270964767
TC-004841,29.90434606,Female,56.23071272,Month-to-month,65.31,3569.69,Fiber optic,Yes,22.94,1,385.3,8.7,Credit card,3,14/05/2024,1,4,1,8.7,149.0,1.1614649155384207,0.017783875601568223,3672.4278477432,8.7,0,0,0,0.01829570634985111,0.3512478946562548,5.899555963864645
TC-002094,24.91750323,Female,1.0,Two year,70.86,37.53,Fiber optic,Yes,29.74,2,274.7,7.5,Mailed check,2,09/03/2024,0,4,0,0.1,57.0,70.86,2.0,70.86,15.0,1,0,0,1.888089528377298,0.41970081851538243,3.8766581992661586
TC-000240,54.78650002,Male,4.671764469,Month-to-month,97.75,380.16,Fiber optic,No,6.7,1,261.5,4.5,Credit card,3,12/06/2024,0,2,0,7.4,29.0,20.92357194987691,0.2140518869552625,456.66497684475,4.5,1,1,0,0.2571285774410774,0.06854219948849105,2.6751918158567776
TC-003572,61.67975608,Male,5.261643309,Month-to-month,52.21,372.12,Fiber optic,No,3.78,3,322.0,4.6,Credit card,0,11/06/2024,1,2,0,37.9,77.0,9.922755484146027,0.5701640768519073,274.71039716289,13.799999999999999,1,0,0,0.14030420294528648,0.07239992338632445,6.167400881057269
TC-003766,42.26419878,Unknown,16.91524887,Two year,56.85,853.9,Fiber optic,No,2.35,0,210.9,4.0,Bank transfer,4,06/06/2024,0,0,0,1.8,197.0,3.360872809907408,0.0,961.6318982595,0.0,0,0,1,0.066576882538939,0.04133685136323659,3.7097625329815305
TC-002017,38.03227738,Female,3.585995438,One year,66.49,303.55,No,Yes,7.56,2,321.1,5.5,Electronic check,4,02/06/2024,0,3,1,0.2,35.0,18.54157406209171,0.5577251936258598,238.43283667261997,11.0,1,0,0,0.21904134409487727,0.11370130846743871,4.829297638742669
TC-004039,41.66549574,Male,10.1713435,Month-to-month,42.48,581.84,Fiber optic,No,4.73,1,305.5,6.5,Electronic check,4,19/06/2024,1,5,1,11.0,33.0,4.176439425135921,0.0983154290286234,432.07867188,6.5,0,0,0,0.07300976213391996,0.11134651600753298,7.191619585687383
TC-000298,46.60949281,Male,16.94775856,One year,15.0,351.37,Fiber optic,No,5.57,3,458.9,7.5,Bank transfer,5,21/05/2024,0,2,1,2.2,56.0,0.8850727927764389,0.1770145585552878,254.2163784,22.5,0,0,0,0.042690041836241,0.37133333333333335,30.59333333333333
TC-000249,68.4818136,Male,11.13788228,Month-to-month,64.02,827.87,Fiber optic,Yes,17.52,0,442.9,6.0,Electronic check,0,17/06/2024,1,2,1,12.7,37.0,5.747950857315041,0.0,713.0472235655999,0.0,0,0,0,0.0773309819174508,0.2736644798500469,6.918150577944393
TC-002136,33.39597341,Female,12.50788324,Month-to-month,100.86,1240.72,Fiber optic,Yes,27.41,3,271.0,7.3,Mailed check,3,10/06/2024,0,1,0,3.8,1.0,8.063714544236504,0.23984873718728444,1261.5451035864,21.9,0,1,0,0.08129150815655425,0.27176283957961533,2.6868927225857626
TC-000374,56.38906239,Male,4.286173899,One year,81.09,507.5,Fiber optic,No,7.61,0,259.8,8.5,Credit card,3,19/06/2024,0,1,0,0.2,262.0,18.91897107089355,0.0,347.56584146990997,0.0,1,0,0,0.1597832512315271,0.09384634356887409,3.2038475767665555
TC-000882,34.03696841,Male,34.37771114,Month-to-month,82.87,2958.98,Fiber optic,Yes,7.41,4,306.1,6.8,Bank transfer,5,29/06/2024,0,2,0,3.7,229.0,2.410573515570007,0.11635445954241617,2848.8809221718,27.2,0,1,0,0.028006272431716335,0.08941715940629902,3.693737178713648
TC-002308,39.25205072,Male,25.87803195,Month-to-month,54.63,1423.3,Fiber optic,No,36.96,1,306.7,6.9,Credit card,4,05/03/2024,1,5,0,17.8,5.0,2.1110569808999715,0.03864281495332183,1413.7168854285,6.9,0,0,0,0.038382631911754374,0.6765513454146074,5.614131429617426
TC-003888,39.56814037,Male,15.193228005,Month-to-month,44.12,5104.17,No,No,22.52,4,413.9,5.2,Credit card,1,11/06/2024,1,3,1,1.9,5.0,2.903925353156049,0.26327519067597904,670.3252195806,20.8,0,0,0,0.008643912722342712,0.5104261106074343,9.381233000906619
TC-004504,48.19498368,Male,6.842378493,Month-to-month,59.17,285.02,DSL,Yes,3.06,1,430.2,6.0,Electronic check,3,11/06/2024,0,1,0,1.5,159.0,8.647577748078836,0.14614800993880067,404.86353543081003,6.0,0,0,0,0.20759946670409096,0.051715396315700525,7.27057630556025
TC-002992,51.03177481,Male,23.41817146,One year,99.39,2269.73,Fiber optic,Yes,17.58,1,126.4,6.8,Credit card,5,02/06/2024,0,0,0,0.2,121.0,4.2441400759989145,0.04270188224166329,2327.5320614094,6.8,0,1,0,0.043789349393980784,0.17687896166616357,1.2717577221048395
TC-000725,44.56298157,Female,3.935498706,One year,73.61,221.98,DSL,Yes,42.22,2,175.3,6.0,Mailed check,3,22/06/2024,1,4,0,0.7,15.0,18.70410982165369,0.5081948056419968,289.69205974866003,12.0,1,0,0,0.3316064510316245,0.5735633745415025,2.381469908979758
TC-002221,36.62489772,Female,52.27692604,Month-to-month,59.77,3030.63,Fiber optic,No,10.01,3,327.5,2.7,Credit card,3,18/06/2024,1,2,0,17.3,125.0,1.1433342494978882,0.05738669480498016,3124.5918694108,8.100000000000001,0,0,1,0.019721971999221283,0.16747532206792703,5.479337460264347
TC-002218,41.00801078,Male,27.16450593,One year,49.36,1401.72,No,Yes,17.55,2,374.2,3.4,Credit card,4,23/03/2024,0,3,0,2.7,119.0,1.8170770389564748,0.0736254878021262,1340.8400127048,6.8,0,0,1,0.035213880090174926,0.3555510534846029,7.581037277147487
TC-001469,24.06175407,Male,2.97833013,One year,69.39,205.92,DSL,No,10.5,1,156.7,6.1,Electronic check,2,20/06/2024,0,3,0,2.6,187.0,23.298290307394502,0.33575861518078254,206.6663277207,6.1,1,0,0,0.3369755244755245,0.15131863380890617,2.2582504683671996
TC-001593,48.54839706,Female,62.94818372,Month-to-month,63.79,3927.09,Fiber optic,Yes,26.85,2,328.6,5.4,Electronic check,4,24/06/2024,0,2,0,11.5,34.0,1.0133731623416569,0.031772163735433664,4015.4646394988004,10.8,0,0,0,0.016243579851747732,0.4209123687098292,5.151277629722528
TC-003952,29.48577285,Male,15.193228005,Month-to-month,109.83,9053.98,Fiber optic,No,9.71,1,375.2,6.0,Credit card,0,29/06/2024,1,3,0,4.0,14.0,7.228878547985695,0.06581879766899476,1668.67223178915,6.0,0,1,0,0.012130576829195558,0.08840935991987618,3.416188655194391
TC-002446,45.95230823,Male,3.760089152,One year,52.47,181.83,No,Yes,9.97,1,509.5,4.1,Electronic check,3,22/06/2024,0,2,1,5.7,2.0,13.954456364975039,0.26595114093720296,197.29187780543998,4.1,1,0,0,0.28856624319419233,0.1900133409567372,9.71031065370688
TC-003092,53.39568443,Female,15.2222689,One year,88.35,1407.77,No,No,0.66,4,213.4,6.8,Bank transfer,0,27/06/2024,0,2,0,1.4,125.0,5.803996801028787,0.26277291685472726,1344.887457315,27.2,0,1,0,0.06275883134318816,0.0074702886247877765,2.4153933220147144
TC-000928,47.65817813,Male,27.60829084,One year,75.47,2264.31,Fiber optic,Yes,-67.90397125,2,277.5,7.4,Bank transfer,3,01/05/2024,0,2,0,0.5,10.0,2.7335991364831624,0.0724420070619627,2083.5977096948,14.8,0,0,0,0.033330241883841,-0.8997478633894263,3.67695773154896
TC-004580,54.47425179,Female,1.246203895,One year,107.35,144.27,No,Yes,1.24,4,292.0,6.1,Bank transfer,4,16/05/2024,0,2,1,2.7,230.0,86.14160205300914,3.209747631225306,133.77998812825,24.4,1,1,0,0.7440909405974907,0.011551001397298557,2.7200745225896603
TC-004653,42.68345822,Female,1.0,Month-to-month,112.79,176.66,DSL,Yes,4.28,3,341.0,6.7,Electronic check,3,27/04/2024,1,1,1,0.4,5.0,112.79,3.0,112.79,20.1,1,1,0,0.6384580550209442,0.03794662647397819,3.023317670006206
TC-000600,47.6595074,Female,26.04179182,Two year,82.08,2141.66,DSL,No,1.23,4,204.2,7.6,Bank transfer,5,21/06/2024,0,2,0,0.8,63.0,3.1518568525289745,0.15359926181915082,2137.5102725856,30.4,0,0,0,0.038325411129684454,0.014985380116959065,2.4878167641325537
TC-001393,72.20080871,Male,16.7945832,Two year,38.77,691.99,DSL,Yes,2.9,1,546.2,4.2,Electronic check,5,16/02/2024,1,6,1,23.2,13.0,2.30848241592563,0.059543007890782304,651.1259906640001,4.2,0,0,0,0.056026821196838106,0.07480010317255609,14.088212535465566
TC-002228,32.99364651,Female,3.208297882,Month-to-month,109.3,459.54,No,No,16.93,2,373.6,3.8,Credit card,5,26/05/2024,1,3,1,24.5,13.0,34.06790890996199,0.6233835116187008,350.6669585026,7.6,1,1,1,0.23784654219436827,0.15489478499542544,3.4181152790484908
TC-004177,41.86067158,Female,8.403783214,Month-to-month,77.47,823.84,Fiber optic,Yes,0.91,3,176.3,8.2,Credit card,4,22/06/2024,0,0,0,3.2,21.0,9.218467210213307,0.35698207861933545,651.04108558858,24.599999999999998,0,0,0,0.09403524956302194,0.011746482509358462,2.27571963340648
TC-001610,38.21469747,Female,7.048248281,One year,32.73,290.37,DSL,No,29.96,3,375.5,7.7,Credit card,3,20/06/2024,1,2,0,1.5,17.0,4.6437070169946235,0.42563767341838904,230.68916623713,23.1,0,0,0,0.11271825601818368,0.9153681637641309,11.472655056523068
TC-004291,49.6291256,Female,29.64066146,Month-to-month,53.38,1547.47,DSL,Yes,29.52,3,192.7,5.8,Credit card,3,27/06/2024,0,0,0,4.5,43.0,1.800904479545309,0.1012123161977506,1582.2185087348,17.4,0,0,0,0.03449501444292943,0.5530161109029599,3.609966279505432
TC-002877,27.95240438,Male,34.89390515,Two year,73.31,2335.46,No,Yes,26.96,2,542.7,6.6,Bank transfer,3,06/06/2024,0,0,0,1.9,120.0,2.100939968881643,0.05731659988764542,2558.0721865465002,13.2,0,0,0,0.031389961720603224,0.36775337607420544,7.402809984995226
TC-003289,32.58399141,Male,60.79324518,Month-to-month,90.05,5518.39,No,Yes,2.28,1,742.1,8.0,Credit card,5,12/06/2024,0,2,0,1.2,191.0,1.4812500917392217,0.016449195910485527,5474.431728459,8.0,0,1,0,0.01631816526196952,0.02531926707384786,8.240977234869517
TC-002143,44.60012497,Male,2.624541133,Month-to-month,56.16,80.12,No,Yes,51.35,2,323.6,5.4,Bank transfer,1,16/06/2024,1,2,1,1.1,14.0,21.39802622784803,0.7620379710772092,147.39423002928,10.8,1,0,0,0.7009485771342985,0.914351851851852,5.762108262108263
TC-000472,18.0,Female,16.64365671,Month-to-month,65.41,1129.91,Fiber optic,Yes,17.29,1,264.8,8.2,Bank transfer,2,12/03/2024,0,2,0,11.1,11.0,3.9300257833784653,0.060082950365058334,1088.6615854010997,8.2,0,0,0,0.057889566425644516,0.2643326708454365,4.048310655863018
TC-001245,32.26083682,Male,25.94379758,Month-to-month,91.64,2416.97,DSL,No,50.95,4,277.9,2.4,Mailed check,1,11/05/2024,1,6,0,4.3,75.0,3.5322508093666682,0.1541794329710462,2377.4896102312,9.6,0,1,1,0.03791524098354552,0.5559799214316893,3.0325185508511563
TC-003691,50.00038867,Male,13.76331866,One year,39.93,302.48,Fiber optic,Yes,11.33,4,234.5,5.9,Credit card,5,17/05/2024,1,4,0,0.7,98.0,2.9011898210311435,0.2906275803687597,549.5693140938,23.6,0,0,0,0.1320087278497752,0.2837465564738292,5.872777360380666
TC-004222,54.67161564,Male,10.75129134,One year,64.26,595.75,No,Yes,12.82,3,288.5,6.5,Bank transfer,4,16/04/2024,0,0,0,1.2,39.0,5.976956438797426,0.27903624830987045,690.8779815084,19.5,0,0,0,0.10786403692824172,0.19950202303143477,4.489573607220666
TC-001074,22.75511664,Female,15.05474952,One year,69.35,1093.59,Fiber optic,Yes,11.63,1,378.5,4.2,Bank transfer,4,19/05/2024,0,0,0,0.3,30.0,4.606519683895743,0.06642422038782615,1044.0468792119998,4.2,0,0,0,0.06341499099296811,0.16770007209805338,5.457822638788753
TC-001045,39.4105905,Female,69.39938838,Month-to-month,68.49,4730.44,DSL,No,12.93,2,584.1,9.9,Electronic check,4,08/06/2024,0,2,0,1.7,75.0,0.9868963055550201,0.028818697782304576,4753.1641101462,19.8,0,0,0,0.014478568589814056,0.18878668418747263,8.528252299605782
TC-001715,33.97007721,Male,14.43193213,Month-to-month,20.65,409.1,Fiber optic,No,17.17,0,342.1,4.4,Credit card,0,23/06/2024,1,4,0,1.4,125.0,1.4308548442432287,0.0,298.01939848449996,0.0,0,0,0,0.050476656074309456,0.8314769975786926,16.566585956416468
TC-004041,45.07138324,Female,28.24063273,One year,15.0,475.26,Fiber optic,Yes,0.38,0,299.25,9.2,Credit card,5,04/05/2024,0,1,0,2.3,13.0,0.5311495724409004,0.0,423.60949095,0.0,0,0,0,0.03156167150612296,0.025333333333333333,19.95
TC-004779,25.57094222,Male,44.06784138,Month-to-month,15.0,665.15,Fiber optic,Yes,3.34,3,196.0,8.2,Bank transfer,4,22/06/2024,0,1,0,0.1,238.0,0.3403842695777626,0.06807685391555252,661.0176207,24.599999999999998,0,0,0,0.02255130421709389,0.22266666666666665,13.066666666666666
TC-001035,34.75220307,Female,4.018248499,Month-to-month,91.04,423.11,DSL,No,1.4,0,497.1,3.9,Credit card,0,26/06/2024,1,3,1,0.2,85.0,22.656637592885716,0.0,365.82134334896006,0.0,1,1,1,0.21516863227056796,0.015377855887521967,5.460237258347979
TC-004418,18.0,Male,1.0,One year,104.11,156.23,Fiber optic,Yes,0.41,3,470.3,7.2,Bank transfer,5,17/06/2024,1,4,0,7.0,21.0,104.11,3.0,104.11,21.6,1,1,0,0.6663892978301222,0.003938142349438094,4.51733743156277
TC-001753,32.18886475,Male,35.18527996,One year,90.23,3131.5,DSL,Yes,13.27,2,170.2,7.2,Bank transfer,2,21/06/2024,0,0,0,1.3,203.0,2.5644246714130734,0.056841952153675566,3174.7678107908005,14.4,0,1,0,0.028813667571451384,0.14706860246037903,1.886290590712623
TC-003650,35.53311646,Male,9.44328615,One year,26.82,349.26,Fiber optic,No,1.29,0,379.8,4.1,Bank transfer,1,21/06/2024,0,1,0,1.1,44.0,2.840113025697098,0.0,253.26893454300003,0.0,0,0,0,0.07679092939357499,0.04809843400447427,14.161073825503356
TC-004809,63.40958046,Female,10.32404389,Month-to-month,58.13,678.12,No,Yes,5.39,3,368.6,3.9,Bank transfer,3,07/05/2024,0,3,0,5.9,365.0,5.630545609778496,0.2905838092092807,600.1366713257,11.7,0,0,1,0.08572229103993394,0.09272320660588336,6.340959917426458
